Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[158]    0.0    0.00    0.00    3277         boost::xpressive::detail::xpression_adaptor<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::optional_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::matchable_ex<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::match(boost::xpressive::detail::match_state<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) const [158]
-----------------------------------------------
                0.00    0.00    1008/1008        NeuraTile::interval_metrics() [41]
[159]    0.0    0.00    0.00    1008         Writer::interval_metrics() [159]
                0.00    0.00    1008/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00       1/587         Mongo::remove_document(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [356]
                0.00    0.00       3/587         Mongo::Mongo(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [281]
                0.00    0.00     583/587         Mongo::get_component_collection(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [161]
[160]    0.0    0.00    0.00     587         boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::optional_base(boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [160]
-----------------------------------------------
                0.00    0.00       1/583         post_sim(NeuraTile*) [49]
                0.00    0.00       1/583         sim_init(ArgParse*) [26]
                0.00    0.00       2/583         GlobalCounters::GlobalCounters(ArgParse*) [342]
                0.00    0.00       2/583         NeuraTile::custom_constructor(GlobalCounters*, int, int, int) [23]
                0.00    0.00       2/583         NeuraDispatcher::custom_constructor(GlobalCounters*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [72]
                0.00    0.00       3/583         MemoryController::custom_constructor(GlobalCounters*, int) [27]
                0.00    0.00       4/583         Writer::custom_constructor(GlobalCounters*, long long) [71]
                0.00    0.00      32/583         NeuraCore::custom_constructor(GlobalCounters*, int, int, int) [70]
                0.00    0.00      32/583         NeuraMem::custom_constructor(GlobalCounters*, long long, long long, long long) [69]
                0.00    0.00      64/583         NeuraRouter::custom_constructor(GlobalCounters*, long long, long long) [68]
                0.00    0.00     440/583         Conn::Conn(GlobalCounters*) [188]
[161]    0.0    0.00    0.00     583         Mongo::get_component_collection(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [161]
                0.00    0.00     583/587         boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::optional_base(boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [160]
-----------------------------------------------
                0.00    0.00     576/576         NeuraRouter::custom_constructor(GlobalCounters*, long long, long long) [68]
[162]    0.0    0.00    0.00     576         std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.129] [162]
-----------------------------------------------
                0.00    0.00       1/545         NeuraTile::custom_constructor(GlobalCounters*, int, int, int) [23]
                0.00    0.00     544/545         NeuraTile::generate_cgra_mesh_topology() [368]
[163]    0.0    0.00    0.00     545         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.106] [163]
                0.00    0.00     545/3277        boost::xpressive::detail::xpression_adaptor<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::optional_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::matchable_ex<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::match(boost::xpressive::detail::match_state<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) const [158]
-----------------------------------------------
                0.00    0.00     504/504         GlobalCounters::print_sim_speed() [165]
[164]    0.0    0.00    0.00     504         GlobalCounters::cycle_printer() [164]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::tick() [1]
[165]    0.0    0.00    0.00     504         GlobalCounters::print_sim_speed() [165]
                0.00    0.00     504/504         GlobalCounters::cycle_printer() [164]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::interval_metrics() [41]
[166]    0.0    0.00    0.00     504         GlobalCounters::interval_metrics() [166]
                0.00    0.00     504/504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [16], long&&>, std::tuple<char const (&) [18], double&&>, std::tuple<char const (&) [14], double&&>, std::tuple<char const (&) [13], double&&>, std::tuple<char const (&) [22], double&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [16], long&&>&&, std::tuple<char const (&) [18], double&&>&&, std::tuple<char const (&) [14], double&&>&&, std::tuple<char const (&) [13], double&&>&&, std::tuple<char const (&) [22], double&&>&&) [169]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::interval_metrics() [41]
[167]    0.0    0.00    0.00     504         NeuraDispatcher::interval_metrics() [167]
                0.00    0.00     504/504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [26], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [26], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [171]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::interval_metrics() [41]
[168]    0.0    0.00    0.00     504         MemoryController::interval_metrics() [168]
                0.00    0.00     504/504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [32], double&&>, std::tuple<char const (&) [27], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [32], double&&>&&, std::tuple<char const (&) [27], long&&>&&) [170]
-----------------------------------------------
                0.00    0.00     504/504         GlobalCounters::interval_metrics() [166]
[169]    0.0    0.00    0.00     504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [16], long&&>, std::tuple<char const (&) [18], double&&>, std::tuple<char const (&) [14], double&&>, std::tuple<char const (&) [13], double&&>, std::tuple<char const (&) [22], double&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [16], long&&>&&, std::tuple<char const (&) [18], double&&>&&, std::tuple<char const (&) [14], double&&>&&, std::tuple<char const (&) [13], double&&>&&, std::tuple<char const (&) [22], double&&>&&) [169]
-----------------------------------------------
                0.00    0.00     504/504         MemoryController::interval_metrics() [168]
[170]    0.0    0.00    0.00     504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [32], double&&>, std::tuple<char const (&) [27], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [32], double&&>&&, std::tuple<char const (&) [27], long&&>&&) [170]
-----------------------------------------------
                0.00    0.00     504/504         NeuraDispatcher::interval_metrics() [167]
[171]    0.0    0.00    0.00     504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [26], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [26], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [171]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::tick() [1]
[172]    0.0    0.00    0.00     504         NeuraTile::self_interval_metrics() [172]
                0.00    0.00     504/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00     476/476         void boost::breadth_first_visit<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >, boost::detail::dijkstra_bfs_visitor<boost::dijkstra_visitor<boost::null_visitor>, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >, boost::adj_list_edge_property_map<boost::directed_tag, int, int const&, unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> const, boost::edge_weight_t>, boost::dummy_property_map, int*, std::plus<int>, std::less<int> >, boost::two_bit_color_map<boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long> >, unsigned long*>(boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS> const&, unsigned long*, unsigned long*, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >&, boost::detail::dijkstra_bfs_visitor<boost::dijkstra_visitor<boost::null_visitor>, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >, boost::adj_list_edge_property_map<boost::directed_tag, int, int const&, unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> const, boost::edge_weight_t>, boost::dummy_property_map, int*, std::plus<int>, std::less<int> >, boost::two_bit_color_map<boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long> >) [207]
[173]    0.0    0.00    0.00     476         void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long const&>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long const&) [173]
-----------------------------------------------
                0.00    0.00     440/440         NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [191]
[174]    0.0    0.00    0.00     440         std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::operator[](int&&) [174]
-----------------------------------------------
                0.00    0.00       2/348         Conn* create_link<Writer*, MemoryController*>(GlobalCounters*, Writer*, int, MemoryController*, int) [285]
                0.00    0.00       2/348         Conn* create_link<Writer*, NeuraRouter*>(GlobalCounters*, Writer*, int, NeuraRouter*, int) [284]
                0.00    0.00       8/348         Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [264]
                0.00    0.00      64/348         Conn* create_link<NeuraMem*, NeuraRouter*>(GlobalCounters*, NeuraMem*, int, NeuraRouter*, int) [217]
                0.00    0.00     272/348         NeuraTile::generate_cgra_mesh_topology() [368]
[175]    0.0    0.00    0.00     348         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [175]
-----------------------------------------------
                0.00    0.00      10/276         MemoryController::create_arch_graph_distances() [353]
                0.00    0.00     266/276         NeuraRouter::create_arch_graph_distances() [230]
[176]    0.0    0.00    0.00     276         GlobalCounters::is_router(int) [176]
-----------------------------------------------
                0.00    0.00       2/266         Conn* create_link<Writer*, NeuraRouter*>(GlobalCounters*, Writer*, int, NeuraRouter*, int) [284]
                0.00    0.00       8/266         Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [264]
                0.00    0.00      64/266         Conn* create_link<NeuraCore*, NeuraRouter*>(GlobalCounters*, NeuraCore*, int, NeuraRouter*, int) [218]
                0.00    0.00      64/266         Conn* create_link<NeuraMem*, NeuraRouter*>(GlobalCounters*, NeuraMem*, int, NeuraRouter*, int) [217]
                0.00    0.00     128/266         Conn* create_link<NeuraRouter*, NeuraRouter*>(GlobalCounters*, NeuraRouter*, int, NeuraRouter*, int) [216]
[177]    0.0    0.00    0.00     266         NeuraRouter::get_in_port_ref(int) [177]
-----------------------------------------------
                0.00    0.00       2/266         Conn* create_link<Writer*, NeuraRouter*>(GlobalCounters*, Writer*, int, NeuraRouter*, int) [284]
                0.00    0.00       8/266         Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [264]
                0.00    0.00      64/266         Conn* create_link<NeuraCore*, NeuraRouter*>(GlobalCounters*, NeuraCore*, int, NeuraRouter*, int) [218]
                0.00    0.00      64/266         Conn* create_link<NeuraMem*, NeuraRouter*>(GlobalCounters*, NeuraMem*, int, NeuraRouter*, int) [217]
                0.00    0.00     128/266         Conn* create_link<NeuraRouter*, NeuraRouter*>(GlobalCounters*, NeuraRouter*, int, NeuraRouter*, int) [216]
[178]    0.0    0.00    0.00     266         NeuraRouter::get_vertex_name[abi:cxx11]() [178]
-----------------------------------------------
                0.00    0.00       2/266         Conn* create_link<Writer*, NeuraRouter*>(GlobalCounters*, Writer*, int, NeuraRouter*, int) [284]
                0.00    0.00       8/266         Conn* create_link<MemoryController*, NeuraRouter*>(GlobalCounters*, MemoryController*, int, NeuraRouter*, int) [264]
                0.00    0.00      64/266         Conn* create_link<NeuraCore*, NeuraRouter*>(GlobalCounters*, NeuraCore*, int, NeuraRouter*, int) [218]
                0.00    0.00      64/266         Conn* create_link<NeuraMem*, NeuraRouter*>(GlobalCounters*, NeuraMem*, int, NeuraRouter*, int) [217]
                0.00    0.00     128/266         Conn* create_link<NeuraRouter*, NeuraRouter*>(GlobalCounters*, NeuraRouter*, int, NeuraRouter*, int) [216]
[179]    0.0    0.00    0.00     266         NeuraRouter::get_out_port_ref(int) [179]
-----------------------------------------------
                0.00    0.00     266/266         NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [191]
[180]    0.0    0.00    0.00     266         NeuraRouter::get_uid() [180]
-----------------------------------------------
                0.00    0.00     264/264         GlobalCounters::add_edge_to_arch_graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [183]
[181]    0.0    0.00    0.00     264         void std::vector<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >, std::allocator<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> > > >::_M_realloc_insert<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> > >(__gnu_cxx::__normal_iterator<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >*, std::vector<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >, std::allocator<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> > > > >, boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >&&) [181]
-----------------------------------------------
                0.00    0.00     220/220         Conn::Conn(GlobalCounters*) [188]
[182]    0.0    0.00    0.00     220         GlobalCounters::generate_conn_id() [182]
-----------------------------------------------
                0.00    0.00     220/220         NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [191]
[183]    0.0    0.00    0.00     220         GlobalCounters::add_edge_to_arch_graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [183]
                0.00    0.00     264/264         void std::vector<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >, std::allocator<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> > > >::_M_realloc_insert<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> > >(__gnu_cxx::__normal_iterator<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >*, std::vector<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >, std::allocator<boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> > > > >, boost::detail::stored_edge_property<unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> >&&) [181]
-----------------------------------------------
                0.00    0.00     220/220         NeuraTile::smart_stats() [695]
[184]    0.0    0.00    0.00     220         Conn::smart_stats() [184]
-----------------------------------------------
                0.00    0.00     220/220         NeuraTile::sanity_check() [696]
